First main dir|Second main dir|The rest of main dirs|Filename|Use count (%)
texmf-dist|fonts|type1/public/mathdesign/mdput|md-utb8t.pfb|0.001
texmf-dist|tex|latex/kotex-oblivoir/memhangul-ucs|memucs-enumerate.sty|0.001
texmf-dist|fonts|tfm/zhmetrics/gbksong|gbksong25.tfm|0.001
texmf-dist|fonts|type1/public/tex-gyre|qcsb.pfb|0.001
texmf-dist|tex|generic/pgfornament/vectorian|vectorian85.pgf|0.001
texmf-dist|doc|latex/tkz-tab|TKZdoc-tab-adapt.tex|0.001
texmf-dist|doc|latex/thuthesis/example/data|cover.tex|0.001
texmf-dist|tex|context/base|m-steps.tex|0.001
texmf-dist|doc|generic/pgf/text-en|pgfmanual-en-base-patterns.tex|0.001
texmf-dist|fonts|tfm/adobe/courier|pcrro8c.tfm|0.001
texmf-dist|source|latex/hyperref/test|testslide.tex|0.001
texmf-dist|tex|latex/arabtex|acmd.sty|0.001
texmf-dist|fonts|vf/adobe/helvetic|phvro8tn.vf|0.001
texmf-dist|doc|latex/ntheorem-vn/src|user-interface.tex|0.001
texmf-dist|tex|plain/kotex-plain|kotexutf-core.tex|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecrb0700.tfm|0.001
texmf-dist|doc|latex/umthesis|PDP.tex|0.001
texmf-dist|doc|latex/confproc|exclasspre.tex|0.001
texmf-dist|fonts|vf/public/libertine|LinLibertineT-tlf-ts1.vf|0.001
texmf-dist|doc|generic/musixtex/musixdoc|frontmatter.tex|0.001
texmf-dist|fonts|tfm/adobe/palatino|pplro8c.tfm|0.001
texmf-dist|fonts|pk/ljfour/public/cm/dpi600|cmsy7.pk|0.001
texmf-dist|fonts|type1/public/ccicons|ccicons.pfb|0.001
texmf|doc|texlive/texlive-en/archive|live-tl7.tex|0.001
texmf-dist|tex|latex/fc|t4enc.def|0.001
texmf-dist|tex|latex/tkz-linknodes|tkz-linknodes.sty|0.001
texmf-dist|tex|latex/ncctools|tocenter.sty|0.001
texmf-dist|doc|latex/fast-diagram/sources_help|commandes.tex|0.001
texmf-dist|fonts|tfm/public/lm|ec-lmtto10.tfm|0.001
texmf-dist|tex|latex/totpages|totpages.sty|0.001
texmf-dist|tex|latex/dvgloss|dvgloss.sty|0.001
texmf-dist|fonts|vf/adobe/palatino|pplbi9d.vf|0.001
texmf-dist|tex|latex/ifsym|uifwea.fd|0.001
texmf-dist|fonts|tfm/public/pl|plss8.tfm|0.001
texmf-dist|fonts|type1/public/cs|csr12.pfb|0.001
texmf-dist|doc|latex/kerntest|testschoolb.tex|0.001
texmf-dist|fonts|tfm/mathdesign/mdbch|bchbi8y.tfm|0.001
texmf-dist|fonts|tfm/public/cbfonts|grxn1200.tfm|0.001
texmf-dist|fonts|tfm/public/hfoldsty|hfoss0700.tfm|0.001
texmf-dist|fonts|tfm/public/bangtex|bangwd10.tfm|0.001
texmf-dist|fonts|tfm/adobe/avantgar|pagd7t.tfm|0.001
texmf-dist|fonts|type1/public/stix|stix-mathbb.pfb|0.001
texmf-dist|doc|latex/guide-to-latex/exercises/chap3|exer3-4b.tex|0.001
texmf-dist|doc|latex/biblatex/examples|19-alphabetic-prefixed.tex|0.001
texmf-dist|fonts|tfm/bitstrea/charter|bchbo8t.tfm|0.001
texmf-dist|fonts|pk/ljfour/public/cm/dpi600|cmr10.pk|0.001
texmf-dist|fonts|tfm/jknappen/ec|tcsx0900.tfm|0.001
texmf-dist|doc|latex/guide-to-latex/exercises/chap11|exer11-2.tex|0.001
texmf-dist|fonts|tfm/public/feyn|feyntext18.tfm|0.001
texmf-dist|doc|generic/pst-spirograph/animation|anim7.tex|0.001
texmf-dist|doc|plain/impatient-fr|ferrors.tex|0.001
texmf-dist|fonts|tfm/jknappen/ec|tcsi0900.tfm|0.001
texmf-dist|tex|latex/graphics|tcidvi.def|0.001
texmf-dist|fonts|type1/public/dutchcal|DutchCalReg.pfb|0.001
texmf-dist|tex|generic/pgf/libraries|pgflibraryfixedpointarithmetic.code.tex|0.001
texmf-dist|doc|latex/hexgame|hexgame.tex|0.001
texmf-dist|doc|latex/exam-n/sample|numerical1-solution.tex|0.001
texmf-dist|fonts|type1/public/cbfonts|grxn1200.pfb|0.001
texmf-dist|fonts|vf/adobe/helvetic|phvbo8t.vf|0.001
texmf-dist|fonts|tfm/public/newtx|nxlmi7.tfm|0.001
texmf-dist|doc|latex/gloss|gloss.tex|0.001
texmf-dist|fonts|tfm/adobe/utopia|putro7t.tfm|0.001
texmf-dist|fonts|type1/public/hfbright|hfbr8.pfb|0.001
texmf-dist|fonts|type1/public/xypic|xycirc10.pfb|0.001
texmf-dist|doc|generic/musixtex/musixdoc|summary.tex|0.001
texmf-dist|fonts|type1/public/pxfonts|pxmia.pfb|0.001
texmf-dist|tex|generic/config|luatexiniconfig.tex|0.001
texmf-dist|tex|generic/xkeyval|xkvex2.tex|0.001
texmf-dist|tex|latex/bezos|tensind.sty|0.001
texmf-dist|tex|generic/pst-geo|pst-geo.tex|0.001
texmf-dist|tex|latex/arabtex|ascan.sty|0.001
texmf-dist|tex|latex/gmutils|gmmeta.sty|0.001
texmf-dist|doc|latex/lshort-vietnamese/src|abbr.tex|0.001
texmf-dist|tex|latex/beamer/art|beamericonarticle.pdf|0.001
texmf-dist|fonts|tfm/public/cmcyr|cmcss8.tfm|0.001
texmf-dist|fonts|type1/public/kpfonts|jkpex.pfb|0.001
texmf-dist|tex|generic/ofs|ofs.tex|0.001
texmf-dist|tex|latex/bookhands|humanist.sty|0.001
texmf-dist|tex|texinfo|txi-nn.tex|0.001
texmf-dist|fonts|type1/public/amsfonts/symbols|msam9.pfb|0.001
texmf-dist|fonts|tfm/public/libertine|fxbb-t1.tfm|0.001
texmf-dist|fonts|tfm/public/txfonts|rtxbsl.tfm|0.001
texmf-dist|tex|latex/ccfonts|ccfonts.sty|0.001
texmf-dist|tex|generic/beebe|texnames.sty|0.001
texmf-dist|fonts|vf/public/qpxqtx|qtxbmia.vf|0.001
texmf-dist|fonts|type1/public/hfbright|hfbras8.pfb|0.001
texmf-dist|fonts|type1/public/kpfonts|jkpsyb.pfb|0.001
texmf-dist|fonts|tfm/public/mathdesign/mdugm|mdugmr7m.tfm|0.001
texmf-dist|fonts|tfm/mathdesign/mdput|mdputbi8t.tfm|0.001
texmf-dist|tex|latex/cmbright|omlcmbr.fd|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu57.tfm|0.001
texmf-dist|fonts|tfm/public/cmbright|tbmr10.tfm|0.001
texmf-dist|doc|latex/epslatex-fr|ebnf.sty|0.001
texmf-dist|doc|latex/feupphdteses|mymacros.tex|0.001
texmf-dist|tex|generic/babel|icelandic.ldf|0.001
texmf-dist|fonts|type1/public/kpfonts|jkpsy.pfb|0.001
texmf-dist|tex|generic/pst-bar|pst-bar.tex|0.001
texmf-dist|fonts|tfm/public/inconsolata|t1-zi4r-0.tfm|0.001
texmf-dist|fonts|tfm/zhmetrics/gbk|gbk48.tfm|0.001
texmf-dist|fonts|tfm/public/ccicons|ccicons.tfm|0.001
texmf-dist|tex|latex/oberdiek|pdfcolparcolumns.sty|0.001
texmf-dist|fonts|tfm/public/newtx|nxlmi.tfm|0.001
texmf-dist|fonts|vf/public/pxfonts|pcxr.vf|0.001
texmf-dist|fonts|tfm/adobe/ncntrsbk|pncbo8c.tfm|0.001
texmf-dist|doc|generic/shade|description.tex|0.001
texmf-dist|tex|latex/gfsartemisia|ot1artemisia.fd|0.001
texmf-dist|tex|latex/allrunes|art.fd|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecrb1095.tfm|0.001
texmf-dist|fonts|tfm/adobe/ncntrsbk|pncbc8t.tfm|0.001
texmf-dist|tex|latex/base|omxcmex.fd|0.001
texmf-dist|tex|latex/etaremune|etaremune.sty|0.001
texmf-dist|fonts|pk/ljfour/public/cm/dpi600|cmmi7.pk|0.001
texmf-dist|fonts|tfm/public/mathdesign/mdugm|mdugmrfc8t.tfm|0.001
texmf-dist|fonts|type1/mathdesign/mdbch|md-chbi7m.pfb|0.001
texmf-dist|tex|latex/cjk/texinput|ruby.sty|0.001
texmf-dist|tex|eplain|arrow.tex|0.001
texmf-dist|doc|latex/guide-to-latex/exercises/chap3|exer3-8b.tex|0.001
texmf-dist|tex|latex/beamer/themes/outer|beamerouterthemeinfolines.sty|0.001
texmf-dist|tex|latex/exam|exam.cls|0.001
texmf-dist|doc|generic/FAQ-en|faq-backgrnd.tex|0.001
texmf-dist|fonts|tfm/cspsfonts-adobe/helvetic|phvr8z.tfm|0.001
texmf-dist|fonts|type1/public/pl|plti8.pfb|0.001
texmf-dist|doc|latex/pgfplots|pgfplots.reference.numberformatting.tex|0.001
texmf-dist|fonts|type1/public/cm-super|sfxc2074.pfb|0.001
texmf-dist|doc|latex/elsarticle|pdfwidgets.sty|0.001
texmf-dist|fonts|vf/adobe/utopia|putbi7t.vf|0.001
texmf-dist|doc|generic/components-of-TeX|figtotal.tex|0.001
texmf-dist|tex|latex/combine|combine.cls|0.001
texmf-dist|fonts|tfm/public/mathdesign/mdugm|mdugmm7y.tfm|0.001
texmf-dist|fonts|tfm/arkandis/baskervald|ybvr8c.tfm|0.001
texmf-dist|tex|latex/biblatex-chicago|chicago-notes15.cbx|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecdh1200.tfm|0.001
texmf-dist|tex|latex/ppower4|mpmulti.sty|0.001
texmf-dist|doc|xelatex/xecjk|example-CJKchecksingle.tex|0.001
texmf-dist|fonts|type1/mathdesign/mdbch|md-chr7v.pfb|0.001
texmf-dist|fonts|tfm/zhmetrics/gbkkai|gbkkai30.tfm|0.001
texmf-dist|fonts|tfm/mathdesign/mdugm|mdugmm8t.tfm|0.001
texmf-dist|fonts|tfm/adobe/bookman|pbklc7t.tfm|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecdh1728.tfm|0.001
texmf-dist|tex|plain/pgf/utilities|pgfrcs.tex|0.001
texmf-dist|doc|latex/assignment|assignment.tex|0.001
texmf-dist|fonts|type1/vntex/vnr|vnr6.pfb|0.001
texmf-dist|tex|latex/eurosans|eurosans.sty|0.001
texmf-dist|tex|latex/ifnextok|ifnextok.sty|0.001
texmf-dist|doc|latex/lshort-chinese/src|lshort-a5.tex|0.001
texmf-dist|doc|latex/tcolorbox|tcolorbox.doc.fitting.tex|0.001
texmf-dist|tex|latex/cyrillic|ctt.def|0.001
texmf-dist|doc|latex/listings-ext|hyperref.cfg|0.001
texmf-dist|doc|latex/procIAGssymp|TestPaper.tex|0.001
texmf-dist|tex|latex/epsdice|epsdice.cfg|0.001
texmf-dist|fonts|tfm/public/knuth-lib|manfnt.tfm|0.001
texmf-dist|tex|latex/beamer/art|beamericonarticle.20.pdf|0.001
texmf-dist|fonts|type1/vntex/vnr|vnbx10.pfb|0.001
texmf-dist|source|fonts/baskervald|ybv-drv.tex|0.001
texmf-dist|tex|latex/pdf14|pdf14.sty|0.001
texmf-dist|tex|latex/oberdiek|pmboxdraw.sty|0.001
texmf-dist|tex|latex/cyrillic|t2ccmss.fd|0.001
texmf-dist|fonts|tfm/public/pl|plss10.tfm|0.001
texmf-dist|fonts|vf/public/bera|fvmro8t.vf|0.001
texmf-dist|tex|latex/shipunov|sltables.sty|0.001
texmf-dist|tex|latex/dutchcal|udutchcal.fd|0.001
texmf-dist|tex|latex/pst-knot|pst-knot.sty|0.001
texmf-dist|tex|latex/allrunes|arn.fd|0.001
texmf-dist|tex|generic/ukrhyph|ukrhypsm.tex|0.001
texmf-dist|fonts|tfm/jknappen/fc|fcr17.tfm|0.001
texmf-dist|fonts|tfm/public/bangtex|bang10.tfm|0.001
texmf-dist|tex|latex/arabtex|awrite.sty|0.001
texmf-dist|doc|generic/mfpic/examples|pictures.tex|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkpmn8t.tfm|0.001
texmf-dist|fonts|tfm/public/stix|t1-stixgeneralsc.tfm|0.001
texmf-dist|fonts|tfm/jknappen/fc|fcr10.tfm|0.001
texmf-dist|tex|latex/toolbox|toolbox.sty|0.001
texmf-dist|tex|latex/tex-gyre|t1qzc.fd|0.001
texmf-dist|tex|latex/libertine|OT1LinuxLibertineT-TLF.fd|0.001
texmf-dist|doc|latex/cals/test/table|test_30_issue_rowsep.tex|0.001
texmf-dist|doc|latex/ot-tableau|ot-tableau.tex|0.001
texmf-dist|doc|latex/dickimaw/src/novices/term-defs|length.tex|0.001
texmf-dist|fonts|type1/public/cbfonts|grmi1095.pfb|0.001
texmf-dist|fonts|tfm/adobe/utopia|putbo7t.tfm|0.001
texmf-dist|fonts|tfm/adobe/palatino|pplbo8c.tfm|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu51.tfm|0.001
texmf-dist|tex|latex/bytefield|bytefield.sty|0.001
texmf-dist|fonts|type1/public/tex-gyre|qzcmi.pfb|0.001
texmf-dist|doc|latex/geometry|geometry.cfg|0.001
texmf|doc|texlive/texlive-en/archive|live-2003.tex|0.001
texmf-dist|tex|latex/beamer/themes/color|beamercolorthemecrane.sty|0.001
texmf-dist|tex|latex/computational-complexity|ccproof.sty|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecsl1728.tfm|0.001
texmf-dist|doc|latex/guide-to-latex/exercises/chap2|exer2-3a.tex|0.001
texmf-dist|tex|latex/arabtex|aparse.sty|0.001
texmf-dist|tex|latex/hyperref|nohyperref.sty|0.001
texmf-dist|fonts|type1/public/cs|csr10.pfb|0.001
texmf-dist|tex|latex/abraces|abraces.sty|0.001
texmf-dist|fonts|tfm/public/pl|plss12.tfm|0.001
texmf-dist|fonts|tfm/public/gfsartemisia|artemisiarg9a.tfm|0.001
texmf-dist|fonts|tfm/public/cm|cmssqi8.tfm|0.001
texmf-dist|fonts|pk/ljfour/public/cm/dpi600|cmex10.pk|0.001
texmf-dist|tex|latex/ncctools|nccpic.sty|0.001
texmf-dist|fonts|tfm/adobe/helvetic|phvb8c.tfm|0.001
texmf-dist|tex|latex/menukeys|menukeys.sty|0.001
texmf-dist|fonts|type1/vntex/vnr|vntt8.pfb|0.001
texmf-dist|tex|latex/beamer/themes/color|beamercolorthemebeaver.sty|0.001
texmf-dist|tex|latex/pdfcprot|pplmnT1.cpa|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecrb1200.tfm|0.001
texmf-dist|tex|latex/compactbib|compactbib.sty|0.001
texmf-dist|fonts|vf/public/kpfonts|jkpbn7t.vf|0.001
texmf-dist|fonts|tfm/public/libertine|LinLibertineTI-tlf-ot1.tfm|0.001
texmf-dist|tex|latex/cjk-ko|kotex.sty|0.001
texmf-dist|fonts|tfm/zhmetrics/gbk|gbk65.tfm|0.001
texmf-dist|tex|fontinst/base|finstmsc.sty|0.001
texmf-dist|tex|latex/oberdiek|dvipscol.sty|0.001
texmf-dist|fonts|tfm/public/tex-gyre|ec-qtmr-sc.tfm|0.001
texmf-dist|fonts|vf/public/libertine|LinLibertineT-tlf-t1.vf|0.001
texmf-dist|fonts|tfm/adobe/times|ptmro8c.tfm|0.001
texmf-dist|tex|latex/svg|svg.sty|0.001
texmf-dist|fonts|tfm/adobe/bookman|pbkli8r.tfm|0.001
texmf-dist|doc|latex/minitoc|mtc-ocf.tex|0.001
texmf-dist|fonts|tfm/public/tex-gyre|qx-qtmri.tfm|0.001
texmf-dist|doc|latex/bardiag|bardiag1.tex|0.001
texmf-dist|tex|generic/pst-knot|pst-knot.tex|0.001
texmf-dist|fonts|tfm/jknappen/fc|fcbx11.tfm|0.001
texmf-dist|doc|latex/exam-n|notes-for-authors.tex|0.001
texmf-dist|tex|latex/diagmac2|diagmac2.sty|0.001
texmf-dist|doc|latex/skb/user-guide/repository/getting-started|config-cmd.tex|0.001
texmf-dist|tex|xelatex/bidi|bidituftefloat.sty|0.001
texmf-dist|tex|latex/biblatex-nature|nature.cbx|0.001
texmf-dist|fonts|type1/arphic/gbsnu|gbsnu79.pfb|0.001
texmf-dist|fonts|tfm/nowacki/iwona|rm-iwonar-sc.tfm|0.001
texmf-dist|fonts|tfm/public/ifsym|ifgeob10.tfm|0.001
texmf-dist|tex|latex/qobitree|qobitree.tex|0.001
texmf-dist|tex|latex/cmbright|t1cmtl.fd|0.001
texmf-dist|fonts|tfm/public/amsfonts/cyrillic|wncyb8.tfm|0.001
texmf-dist|fonts|enc/dvips/iwona|rm-iwona-sc.enc|0.001
texmf-dist|fonts|tfm/public/libertine|LinLibertineTBI-tlf-ot1.tfm|0.001
texmf-dist|tex|latex/arabtex|apatch.sty|0.001
texmf-dist|tex|latex/arsclassica|arsclassica.sty|0.001
texmf-dist|tex|latex/arabtex|xarbskel.sty|0.001
texmf-dist|tex|latex/keystroke|keystroke_middle.eps|0.001
texmf-dist|fonts|type1/public/tabvar|tabvar.pfb|0.001
texmf-dist|doc|latex/visualtikz/Source|tkzbackground.tex|0.001
texmf-dist|doc|xelatex/xecjk/example|xeCJK-example-subCJKblock.tex|0.001
texmf-dist|doc|latex/dinbrief|testnorm.tex|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkposmit8t.tfm|0.001
texmf-dist|fonts|type1/public/cm-super|sform10.pfb|0.001
texmf-dist|fonts|tfm/adobe/bookman|pbkd8c.tfm|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu5c.tfm|0.001
texmf-dist|fonts|tfm/zhmetrics/gbk|gbk61.tfm|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkposbn8t.tfm|0.001
texmf-dist|tex|latex/hobby|tikzlibraryhobby.code.tex|0.001
texmf-dist|fonts|type1/public/lm|lmbxo10.pfb|0.001
texmf-dist|tex|latex/txfonts|ts1txtt.fd|0.001
texmf-dist|fonts|type1/public/cm-super|sfsi0900.pfb|0.001
texmf-dist|doc|latex/datatool/samples|sample-glossary.tex|0.001
texmf-dist|fonts|tfm/public/cmbright|ebsr8.tfm|0.001
texmf-dist|fonts|vf/adobe/helvetic|phvrc7t.vf|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkpssmne.tfm|0.001
texmf-dist|tex|latex/koma-script|float.hak|0.001
texmf-dist|doc|latex/oberdiek|makerobust-example.tex|0.001
texmf-dist|doc|latex/bgteubner|bgteubner-17x24-mathtime.tex|0.001
texmf-dist|fonts|tfm/mathdesign/mdbch|md-chbi7m.tfm|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecxc0600.tfm|0.001
texmf-dist|fonts|vf/mathdesign/mdbch|mdbchro8t.vf|0.001
texmf-dist|fonts|tfm/public/tex-gyre|ec-qzcmi.tfm|0.001
texmf-dist|fonts|tfm/public/mathdesign/mdbch|mdbchr8c.tfm|0.001
texmf-dist|tex|latex/koma-script|floatrow.hak|0.001
texmf|doc|texlive/texlive-fr|texlive-fr.tex|0.001
texmf-dist|doc|context/third/circuitikz|circuitikz-context.tex|0.001
texmf-dist|source|fonts/lh/tex|enc-t2.tex|0.001
texmf-dist|tex|latex/vdmlisting|vdmlisting.sty|0.001
texmf-dist|tex|latex/mbenotes|mbenotes.sty|0.001
texmf-dist|source|platex/base|plnews03.tex|0.001
texmf-dist|fonts|tfm/bitstrea/charter|bchbo8c.tfm|0.001
texmf-dist|tex|latex/thmtools|unique.sty|0.001
texmf-dist|fonts|pk/ljfour/public/cm/dpi600|cmti10.pk|0.001
texmf-dist|fonts|type1/public/mathabx-type1|mathb7.pfb|0.001
texmf-dist|tex|latex/libertine|t1fxb.fd|0.001
texmf-dist|fonts|type1/public/mathdesign/mdbch|md-chri8t.pfb|0.001
texmf-dist|tex|latex/courier-scaled|couriers.sty|0.001
texmf-dist|doc|latex/bardiag/figs|examp3.tex|0.001
texmf-dist|fonts|vf/adobe/helvetic|phvr.vf|0.001
texmf-dist|doc|generic/tex-ewd|p0.tex|0.001
texmf-dist|tex|latex/vntex|vntex.sty|0.001
texmf-dist|tex|latex/clrscode3e|clrscode3e.sty|0.001
texmf-dist|source|fonts/lh/tex|25cm-uc.tex|0.001
texmf-dist|doc|xelatex/xecyr|iso.tex|0.001
texmf-dist|fonts|type1/public/pl|plti7.pfb|0.001
texmf-dist|fonts|tfm/vntex/vnr|vnbx9.tfm|0.001
texmf-dist|tex|latex/ftnxtra|ftnxtra.sty|0.001
texmf-dist|source|latex/arydshln|arydshln.dtx|0.001
texmf-dist|tex|latex/pdfcprot|pdfcprot.sty|0.001
texmf-dist|fonts|tfm/public/libertine|LinLibertineT-tlf-t1.tfm|0.001
texmf-dist|fonts|type1/public/esvect|vect10.pfb|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu30.tfm|0.001
texmf-dist|tex|latex/adjmulticol|adjmulticol.sty|0.001
texmf-dist|fonts|vf/public/libertine|LinLibertineTB-tlf-t1.vf|0.001
texmf-dist|tex|latex/acro|acro1.def|0.001
texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibraryplothandlers.code.tex|0.001
texmf-dist|doc|latex/arsclassica/FrontBackMatter|Titlepage.tex|0.001
texmf-dist|doc|context/sources/general/columnsets/columnsets|columnsets-006.tex|0.001
texmf-dist|fonts|type1/public/xypic|xycmbt11.pfb|0.001
texmf-dist|fonts|type1/public/cm-super|sfcc0500.pfb|0.001
texmf-dist|doc|latex/bardiag/figs|examp6.tex|0.001
texmf-dist|fonts|vf/adobe/times|ptmr.vf|0.001
texmf-dist|fonts|tfm/public/mathdesign/mdugm|mdugmrma.tfm|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu67.tfm|0.001
texmf-dist|tex|generic/babel|cp1255.def|0.001
texmf-dist|tex|latex/boxhandler|boxhandler.sty|0.001
texmf-dist|fonts|tfm/public/lm|ts1-lmtt9.tfm|0.001
texmf-dist|tex|latex/chet|chet.sty|0.001
texmf-dist|tex|latex/ncctools|nccboxes.sty|0.001
texmf-dist|doc|context/sources/general/manuals/start/en|ma-cb-en-bibliography.tex|0.001
texmf-dist|doc|latex/pgfplots|pgfplots.reference.coordfiltering.tex|0.001
texmf-dist|tex|latex/bezos|arabicfront.sty|0.001
texmf-dist|fonts|type1/public/cm-super|sfrb0700.pfb|0.001
texmf-dist|fonts|tfm/public/dutchcal|dutchcal-r.tfm|0.001
texmf-dist|fonts|tfm/vntex/vnr|vntt9.tfm|0.001
texmf-dist|fonts|tfm/public/lm|t5-lmtt10.tfm|0.001
texmf-dist|doc|latex/visualfaq/source|visualFAQ.tex|0.001
texmf-dist|fonts|type1/public/cs|csr17.pfb|0.001
texmf-dist|fonts|tfm/public/txfontsb|gtimesg6r.tfm|0.001
texmf-dist|fonts|tfm/public/pxfonts|rpxsl.tfm|0.001
texmf-dist|fonts|vf/mathdesign/mdbch|mdbchr7v.vf|0.001
texmf-dist|tex|latex/arabtex|arabtex.sty|0.001
texmf-dist|fonts|tfm/public/cbfonts|gsmn0700.tfm|0.001
texmf-dist|fonts|type1/public/cm-super|sfoti10.pfb|0.001
texmf-dist|tex|latex/biblatex-chicago|chicago-authordate-trad.bbx|0.001
texmf-dist|tex|generic/context/luatex|luatex-languages.tex|0.001
texmf-dist|fonts|tfm/public/cs|csbx12.tfm|0.001
texmf-dist|fonts|tfm/adobe/avantgar|pagdo8t.tfm|0.001
texmf-dist|tex|plain/croatian|ttlis.tex|0.001
texmf-dist|source|fonts/ae|aesample.tex|0.001
texmf-dist|source|platex/base|plnews07.tex|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu71.tfm|0.001
texmf-dist|fonts|type1/public/hfbright|hfbrsl10.pfb|0.001
texmf-dist|doc|plain/impatient|concepts.tex|0.001
texmf-dist|doc|latex/guide-to-latex/exercises/chap3|exer3-7a.tex|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkpmit8t.tfm|0.001
texmf-dist|fonts|tfm/public/pl|plssi8.tfm|0.001
texmf-dist|fonts|type1/vntex/vnr|vnr10.pfb|0.001
texmf-dist|doc|bibtex/babelbib|getversion.tex|0.001
texmf-dist|fonts|tfm/adobe/ncntrsbk|pncb8c.tfm|0.001
texmf|doc|texlive/texlive-common/examples|ex6.tex|0.001
texmf-dist|fonts|type1/mathdesign/mdbch|md-chb7t.pfb|0.001
texmf-dist|fonts|type1/public/cm-super|sfit0900.pfb|0.001
texmf-dist|tex|latex/svgcolor|svgcolor.sty|0.001
texmf-dist|fonts|tfm/arphic/gbsnu|gbsnu82.tfm|0.001
texmf-dist|fonts|tfm/public/feyn|feyn18.tfm|0.001
texmf-dist|fonts|tfm/mathdesign/mdbch|md-chrma.tfm|0.001
texmf-dist|doc|latex/ledmac|ledeasy.tex|0.001
texmf-dist|fonts|tfm/adobe/courier|pcrb8c.tfm|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkpbsya.tfm|0.001
texmf-dist|fonts|vf/public/mathdesign/mdbch|mdbchrfc8t.vf|0.001
texmf-dist|fonts|vf/adobe/palatino|zppleb7t.vf|0.001
texmf-dist|fonts|tfm/public/kpfonts|jkpmsl8t.tfm|0.001
texmf-dist|tex|latex/threeparttable|3parttable.sty|0.001
texmf-dist|doc|latex/pst-eucl-translation-bg/Exemples|triangle.tex|0.001
texmf-dist|fonts|tfm/adobe/helvetic|phvbo8c.tfm|0.001
texmf-dist|fonts|tfm/zhmetrics/gbkkai|gbkkai50.tfm|0.001
texmf-dist|fonts|type1/public/stix|stix-mathcal.pfb|0.001
texmf-dist|tex|generic/genmisc|emtrees.tex|0.001
texmf-dist|tex|generic/tex-ps|trans.tex|0.001
texmf-dist|tex|latex/cmbright|ts1cmbr.fd|0.001
texmf-dist|tex|latex/arabtex|arabchrs.sty|0.001
texmf-dist|tex|latex/tex-gyre|t1qcr.fd|0.001
texmf-dist|tex|latex/iwona|ot1iwona.fd|0.001
texmf-dist|fonts|tfm/public/omega|omsegrb.tfm|0.001
texmf-dist|tex|latex/metalogo|metalogo.sty|0.001
texmf-dist|doc|latex/texpower|__TPcfg.tex|0.001
texmf-dist|doc|generic/musixtex/examples|parnasum.tex|0.001
texmf-dist|fonts|tfm/mathdesign/mdugm|mdugmri8t.tfm|0.001
texmf-dist|tex|latex/vhistory|sets.sty|0.001
texmf-dist|fonts|tfm/adobe/palatino|pplbij8r.tfm|0.001
texmf-dist|tex|latex/catoptions|catoptions.sty|0.001
texmf-dist|tex|latex/pst-lens|pst-lens.sty|0.001
texmf-dist|fonts|tfm/public/amsfonts/cyrillic|wncyss9.tfm|0.001
texmf-dist|doc|metapost/base/source-tutorial|data.tex|0.001
texmf-dist|tex|generic/context/luatex|luatex-basics.tex|0.001
texmf-dist|doc|latex/lineno|lnosuppl.tex|0.001
texmf-dist|fonts|type1/public/cm-super|sfsl1440.pfb|0.001
texmf-dist|tex|latex/bookhands|ot1hmin.fd|0.001
texmf-dist|doc|support/texcount|sub_tc_other.tex|0.001
texmf-dist|doc|context/manuals/reference/en|co-layers.tex|0.001
texmf-dist|fonts|vf/public/txfontsb|gtimesrg6a.vf|0.001
texmf-dist|tex|latex/circle|circle.sty|0.001
texmf-dist|tex|latex/ebproof|ebproof.sty|0.001
texmf-dist|tex|latex/tcolorbox|tcblistings.code.tex|0.001
texmf-dist|fonts|tfm/jknappen/ec|ecso0600.tfm|0.001
texmf-dist|doc|latex/minitoc|mtc-add.tex|0.001
texmf-dist|fonts|vf/mathdesign/mdbch|mdbchbi7m.vf|0.001
texmf-dist|doc|context/third/context-notes-zh-cn/src|ctxnotes.tex|0.001
texmf-dist|fonts|tfm/public/wsuipa|wsuipa10.tfm|0.001
texmf-dist|fonts|vf/public/qpxqtx|qtxmia.vf|0.001
texmf-dist|fonts|vf/public/ae|aeb10.vf|0.001
texmf-dist|tex|latex/pdfx|glyphtounicode-cmr.tex|0.001
texmf-dist|tex|latex/gfsartemisia|gfsartemisia.sty|0.001
texmf-dist|fonts|type1/public/lm|lmssbo10.pfb|0.001
